id,company,role,category,subcategory,status,work_mode,location,country,pay,visa_sponsorship,citizenship_required,deadline,posted,apply_url,graduation_years,degree_levels,languages,season,year
susquehanna-international-group-sig-quantitative-trader-intern-2027-829d9f,Susquehanna International Group (SIG),Quantitative Trader Intern,quant,,open,onsite,NYC,USA,—,unknown,false,,2026-06-30,https://careers-sig.icims.com/jobs/10718/job?mobile=true&needsRedirect=false,,,,summer,2027
susquehanna-international-group-sig-quantitative-trader-intern-2027,Susquehanna International Group (SIG),Quantitative Trader Intern,quant,,open,onsite,"Ardmore, PA",USA,—,unknown,false,,2026-04-17,https://careers-sig.icims.com/jobs/10717/job?mobile=true&needsRedirect=false,,,,summer,2027
susquehanna-international-group-sig-quantitative-trading-internship-2027,Susquehanna International Group (SIG),Quantitative Trading Internship,quant,,open,onsite,London,UK,—,unknown,false,,2026-07-15,https://careers-sig.icims.com/jobs/11005/job?mobile=true&needsRedirect=false,,,,summer,2027
susquehanna-international-group-sig-trading-system-engineering-intern-2027,Susquehanna International Group (SIG),Trading System Engineering Intern,quant,,open,onsite,"Ardmore, PA",USA,—,unknown,false,,2026-04-23,https://careers-sig.icims.com/jobs/10837/job?mobile=true&needsRedirect=false,,masters,,summer,2027
susquehanna-investment-group-quantitative-strategy-developer-intern-2027,Susquehanna Investment Group,Quantitative Strategy Developer Intern,quant,,open,onsite,"Bala Cynwyd, PA",USA,—,unknown,false,,2026-07-07,https://careers.sig.com/intern-co-op-technology/jobs/10838?lang=en-us,,,,summer,2027
synchrony-financial-technology-intern-2026,Synchrony Financial,Technology Intern,software-engineering,,open,onsite,NYC,USA,—,unknown,false,,2026-06-12,https://synchronyfinancial.wd5.myworkdayjobs.com/University/job/Other-Remote-NY/Technology-Intern---Fall-2026_2601748,,,,fall,2026
tencent-research-intern-2026-2e21c0,Tencent,Research Intern,research,,open,onsite,"Bellevue, WA",USA,—,unknown,false,,2026-06-13,https://tencent.wd1.myworkdayjobs.com/Tencent_Careers/job/US-Washington-Bellevue/Research-Internship---Reinforcement-Learning-for-Large-Foundation-Models_R106337-1,,phd,,fall,2026
tencent-research-intern-2026,Tencent,Research Intern,research,,open,onsite,"Bellevue, WA",USA,—,unknown,false,,2026-01-21,https://tencent.wd1.myworkdayjobs.com/OA_Huoshui_Platform/job/US-Washington-Bellevue/Research-Internship---Reinforcement-Learning-for-Large-Foundation-Models_R106337,,phd,,fall,2026
tencent-research-intern-video-world-models-research-ml-systems-2026-ef917d,Tencent,Research Intern - Video World Models - Research & ML Systems,machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-15,https://tencent.wd1.myworkdayjobs.com/Tencent_Careers/job/US-California-Palo-Alto/Research-Intern---Video-World-Models--Research---ML-Systems-_R107752-1,,masters;phd,,fall,2026
tencent-research-intern-video-world-models-research-ml-systems-2026,Tencent,Research Intern - Video World Models - Research & ML Systems,machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-15,https://tencent.wd1.myworkdayjobs.com/OA_Huoshui_Platform/job/US-California-Palo-Alto/Research-Intern---Video-World-Models--Research---ML-Systems-_R107752,,masters;phd,,fall,2026
tenstorrent-cpu-ai-workload-analysis-intern-2026,Tenstorrent,CPU/AI Workload Analysis Intern,ai,,open,onsite,"Santa Clara, CA",USA,—,unknown,false,,2026-06-08,https://job-boards.greenhouse.io/tenstorrentuniversity/jobs/5158533007,,phd,,fall,2026
tenstorrent-design-verification-engineer-intern-2026,Tenstorrent,Design Verification Engineer Intern,design,,open,onsite,"Boston, MA",USA,—,unknown,false,,2026-04-09,https://job-boards.greenhouse.io/tenstorrentuniversity/jobs/4873756007,,masters;phd,,fall,2026
terranox-ai-summer-intern-ai-ml-engineering-2027,Terranox AI,Summer Intern - AI/ML Engineering,machine-learning,,open,onsite,"San Francisco, CA",USA,—,no,true,,2026-05-14,https://www.workatastartup.com/jobs/94631,,,,summer,2027
tesla-ai-hardware-design-engineer-intern-ai-hardware-design-engine-2026,Tesla,AI Hardware Design Engineer Intern - AI Hardware Design Engineer - AI Hardware,ai,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/272462,,,,fall,2026
tesla-ai-inference-engineer-intern-software-compiler-engineer-ai-i-2026,Tesla,AI Inference Engineer Intern - Software Compiler Engineer - AI Inference,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/263211,,,,fall,2026
tesla-ai-ml-modeling-engineer-intern-ml-modeling-engineer-ai-hardw-2026,Tesla,AI/ML Modeling Engineer Intern - ML Modeling Engineer - AI Hardware,machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-29,https://www.tesla.com/careers/search/job/275316,,,,fall,2026
tesla-ai-performance-engineer-intern-ai-performance-engineer-perfo-2026,Tesla,AI Performance Engineer Intern - AI Performance Engineer - Performance Optimization,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/263759,,,,fall,2026
tesla-applied-ai-engineer-intern-ai-hardware-2026,Tesla,Applied AI Engineer Intern - AI Hardware,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/262946,,,,fall,2026
tesla-automated-diagnostics-intern-software-engineer-2026,Tesla,Automated Diagnostics Intern - Software Engineer,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270521,,,,fall,2026
tesla-automation-development-tooling-engineer-intern-2027,Tesla,Automation Development & Tooling Engineer Intern,software-engineering,,open,onsite,"Brooklyn Park, MN +2",USA,—,unknown,false,,2025-08-03,https://www.tesla.com/careers/search/job/244845?source=Indeed&source=Indeed&tags=organicjob,,,,winter,2027
tesla-backend-software-engineer-intern-diagnostics-2027,Tesla,"Backend Software Engineer Intern, Diagnostics",software-engineering,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2025-08-13,https://www.tesla.com/careers/search/job/248358,,,,winter,2027
tesla-c-software-engineer-intern-systems-ai-2027,Tesla,"C++ Software Engineer Intern, Systems, AI",ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-08,https://www.tesla.com/careers/search/job/247862,,,,winter,2027
tesla-charging-distributed-systems-software-engineer-intern-energy-2027,Tesla,"Charging Distributed Systems Software Engineer Intern, Energy Engineering",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-10,https://www.tesla.com/careers/search/job/248070?source=Indeed&source=Indeed&tags=organicjob,,,,winter,2027
tesla-chassis-integration-engineer-intern-vehicle-firmware-2027,Tesla,"Chassis Integration Engineer Intern, Vehicle Firmware",embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-08,https://www.tesla.com/careers/search/job/247989?source=Indeed&source=Indeed&tags=organicjob,,,,winter,2027
tesla-chassis-validation-engineer-intern-vehicle-firmware-2027,Tesla,"Chassis Validation Engineer Intern, Vehicle Firmware",embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-08,https://www.tesla.com/careers/search/job/247990,,,,winter,2027
tesla-commercial-ui-software-engineer-intern-energy-engineering-2026,Tesla,Commercial UI Software Engineer Intern - Energy Engineering,design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-12,https://www.tesla.com/careers/search/job/273723,,,,fall,2026
tesla-commercial-ui-software-engineer-intern-energy-engineering-2027,Tesla,"Commercial UI Software Engineer Intern, Energy Engineering",design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-21,https://www.tesla.com/careers/search/job/248805,,,,winter,2027
tesla-data-analyst-intern-data-analyst-energy-2026,Tesla,Data Analyst Intern - Data Analyst - Energy,software-engineering,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271329,,,,fall,2026
tesla-data-analytics-intern-people-analytics-2026,Tesla,Data Analytics Intern - People Analytics,software-engineering,,open,onsite,"Austin, TX",USA,—,unknown,false,,2026-06-23,https://www.tesla.com/careers/search/job/274560,,,,fall,2026
tesla-data-capture-engineering-intern-data-capture-application-eng-2026,Tesla,Data Capture Engineering Intern - Data Capture Application Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-16,https://www.tesla.com/careers/search/job/273927,,,,fall,2026
tesla-data-engineer-intern-applications-engineering-2026,Tesla,Data Engineer Intern - Applications Engineering,data-engineering,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-30,https://www.tesla.com/careers/search/job/272928,,,,fall,2026
tesla-data-engineer-intern-data-engineer-energy-2026,Tesla,Data Engineer Intern - Data Engineer - Energy,data-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271331,,,,fall,2026
tesla-electronic-design-engineer-intern-optimus-2026,Tesla,Electronic Design Engineer Intern - Optimus,design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271981,,,,fall,2026
tesla-electronic-design-engineer-internship-electronic-design-engi-2026,Tesla,Electronic Design Engineer Internship - Electronic Design Engineer - Electronic Systems,design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/267750,,,,fall,2026
tesla-electronics-design-engineer-intern-reliability-electronics-d-2026,Tesla,Electronics Design Engineer Intern - Reliability Electronics Design Engineer - Energy Engineering,design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/272601,,,,fall,2026
tesla-embedded-software-engineer-intern-ai-platforms-embedded-soft-2026,Tesla,Embedded Software Engineer Intern - AI Platforms - Embedded Software Engineer,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-06,https://www.tesla.com/careers/search/job/269819,,,,fall,2026
tesla-embedded-software-engineer-intern-embedded-software-engineer-2026-700c46,Tesla,"Embedded Software Engineer Intern - Embedded Software Engineer - Steering,Chassis Systems",embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-16,https://www.tesla.com/careers/search/job/274047,,masters,,fall,2026
tesla-embedded-software-engineer-intern-embedded-software-engineer-2026,Tesla,Embedded Software Engineer Intern - Embedded Software Engineer - Body Controls Firmware,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270618,,,,fall,2026
tesla-embedded-software-engineer-intern-keys-authentication-2026-fb024a,Tesla,"Embedded Software Engineer Intern, Keys & Authentication",embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-09,https://www.tesla.com/careers/search/job/internship-embedded-software-engineer-keys-authentication-fall-2026-270067,,,,fall,2026
tesla-embedded-software-engineer-intern-keys-authentication-2026,Tesla,Embedded Software Engineer Intern - Keys & Authentication,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270067,,,,fall,2026
tesla-embedded-software-engineering-intern-embedded-software-engin-2026,Tesla,Embedded Software Engineering Intern - Embedded Software Engineer - High Voltage Systems,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270354,,,,fall,2026
tesla-embedded-software-intern-embedded-software-engineer-optimus-2026,Tesla,Embedded Software Intern - Embedded Software Engineer - Optimus,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-09,https://www.tesla.com/careers/search/job/273272,,,,fall,2026
tesla-embedded-system-software-engineer-intern-embedded-system-sof-2026,Tesla,Embedded System Software Engineer Intern - Embedded System Software Engineer - Energy Engineering,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-16,https://www.tesla.com/careers/search/job/273822,,,,fall,2026
tesla-embedded-systems-software-engineer-intern-embedded-systems-s-2026,Tesla,Embedded Systems Software Engineer Intern - Embedded Systems Software Engineer - AI Platforms,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270778,,,,fall,2026
tesla-energy-battery-firmware-intern-software-engineer-energy-engi-2026,Tesla,Energy Battery Firmware Intern - Software Engineer - Energy Engineering,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-16,https://www.tesla.com/careers/search/job/276987,,,,fall,2026
tesla-energy-engineering-intern-software-engineer-diagnostics-ener-2026,Tesla,Energy Engineering Intern - Software Engineer Diagnostics - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-03,https://www.tesla.com/careers/search/job/275805,,,,fall,2026
tesla-energy-system-optimization-intern-energy-optimization-softwa-2026,Tesla,Energy System Optimization Intern - Energy Optimization Software,software-engineering,,open,onsite,"Palo Alto, CA +2",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271349,,,,fall,2026
tesla-failure-analysis-engineer-intern-failure-analysis-engineer-e-2026,Tesla,Failure Analysis Engineer Intern - Failure Analysis Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-06,https://www.tesla.com/careers/search/job/271544,,masters,,fall,2026
tesla-firmware-engineer-intern-power-electronics-firmware-engineer-2026,Tesla,Firmware Engineer Intern - Power Electronics Firmware Engineer - Energy Engineering,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-01,https://www.tesla.com/careers/search/job/275689,,,,fall,2026
tesla-firmware-integration-engineer-intern-software-integration-en-2026,Tesla,Firmware Integration Engineer Intern - Software Integration Engineer - Factory Firmware,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270509,,,,fall,2026
tesla-fullstack-c-engineer-intern-vehicle-user-interface-2027,Tesla,"Fullstack C++ Engineer Intern, Vehicle User Interface",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-09-24,https://www.tesla.com/careers/search/job/251798,,,,winter,2027
tesla-fullstack-engineer-intern-fullstack-engineer-build-infrastru-2026,Tesla,Fullstack Engineer Intern - Fullstack Engineer - Build Infrastructure,cloud,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/267005,,,,fall,2026
tesla-inline-metrology-systems-design-engineer-intern-cell-enginee-2026,Tesla,Inline Metrology Systems Design/Engineer Intern - Cell Engineering,design,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-29,https://www.tesla.com/careers/search/job/275335,,,,fall,2026
tesla-machine-learning-engineer-intern-machine-learning-engineer-f-2026,Tesla,Machine Learning Engineer Intern - Machine Learning Engineer - Factory Software,machine-learning,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-30,https://www.tesla.com/careers/search/job/275380,,,,fall,2026
tesla-machine-learning-engineer-intern-noise-vibration-harshness-e-2027,Tesla,"Machine Learning Engineer Intern, Noise Vibration Harshness Engineering",machine-learning,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2025-08-03,https://www.tesla.com/careers/search/job/244786?source=Indeed&source=Indeed&tags=organicjob,,,,winter,2027
tesla-machine-learning-intern-ai-engineer-tesla-ai-2026,Tesla,Machine Learning Intern - AI Engineer - Tesla AI,machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-01,https://www.tesla.com/careers/search/job/275331,,,,fall,2026
tesla-machine-learning-platform-intern-multiple-teams-2026,Tesla,Machine Learning Platform Intern - Multiple Teams,machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-06,https://www.tesla.com/careers/search/job/269812,,,,fall,2026
tesla-mobile-app-software-engineer-intern-mobile-application-softw-2026,Tesla,Mobile App Software Engineer Intern - Mobile Application Software Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271382,,,,fall,2026
tesla-mobile-applications-engineering-intern-android-engineer-mobi-2026,Tesla,Mobile Applications Engineering Intern - Android Engineer - Mobile Software,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/266980,,,,fall,2026
tesla-operational-automation-software-engineer-intern-operational-2026,Tesla,Operational Automation Software Engineer Intern - Operational Automation Engineer - Residential Energy,software-engineering,,open,onsite,"Draper, UT",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271352,,,,fall,2026
tesla-physics-engine-development-intern-physics-engine-development-2026,Tesla,Physics Engine Development Intern - Physics Engine Development Engineer - Optimus,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/257048,,,,fall,2026
tesla-product-management-intern-product-engineer-applications-engi-2026,Tesla,Product Management Intern - Product Engineer - Applications Engineering,product,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-24,https://www.tesla.com/careers/search/job/274754,,,,fall,2026
tesla-radio-frequency-engineer-intern-radio-frequency-engineer-ene-2026,Tesla,Radio Frequency Engineer Intern - Radio Frequency Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-16,https://www.tesla.com/careers/search/job/273819,,,,fall,2026
tesla-rl-engineer-intern-rl-engineer-tesla-ai-2026,Tesla,RL Engineer Intern - RL Engineer - Tesla AI,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-01,https://www.tesla.com/careers/search/job/275494,,,,fall,2026
tesla-sensor-hardware-engineer-intern-sensor-hardware-design-engin-2026,Tesla,Sensor Hardware Engineer Intern - Sensor Hardware Design Engineer - Optimus,hardware,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/272581,,,,fall,2026
tesla-service-engineering-intern-product-support-engineer-service-2026,Tesla,Service Engineering Intern - Product Support Engineer - Service Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-06,https://www.tesla.com/careers/search/job/271630,,,,fall,2026
tesla-software-compiler-engineer-intern-ai-inference-2027,Tesla,"Software Compiler Engineer Intern, AI Inference",ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-08,https://www.tesla.com/careers/search/job/247889,,,,winter,2027
tesla-software-developer-intern-integration-platforms-2026,Tesla,"Software Developer Intern, Integration Platforms",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-09,https://www.tesla.com/careers/search/job/internship-software-developer-integration-platforms-fall-2026-270037,,,,fall,2026
tesla-software-engineer-intern-ai-data-infrastructure-2026,Tesla,Software Engineer Intern - AI Data Infrastructure,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/269829,,,,fall,2026
tesla-software-engineer-intern-distributed-systems-software-engine-2026,Tesla,Software Engineer Intern - Distributed Systems Software Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-01,https://www.tesla.com/careers/search/job/275558,,,,fall,2026
tesla-software-engineer-intern-energy-engineering-2026,Tesla,Software Engineer Intern - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-10,https://www.tesla.com/careers/search/job/276333,,,,fall,2026
tesla-software-engineer-intern-factory-software-2027,Tesla,"Software Engineer Intern, Factory Software",software-engineering,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2025-08-30,https://www.tesla.com/careers/search/job/248001,,,,winter,2027
tesla-software-engineer-intern-fullstack-software-engineer-fleetne-2026,Tesla,Software Engineer Intern - Fullstack Software Engineer - Fleetnet,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/266764,,,,fall,2026
tesla-software-engineer-intern-information-security-2027,Tesla,"Software Engineer Intern, Information Security",security,,open,onsite,"Bellevue, WA",USA,—,unknown,false,,2025-10-30,https://www.tesla.com/careers/search/job/254590,,,,winter,2027
tesla-software-engineer-intern-linux-update-systems-2026,Tesla,Software Engineer Intern - Linux Update Systems,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/266986,,,,fall,2026
tesla-software-engineer-intern-linux-update-systems-2027,Tesla,"Software Engineer Intern, Linux Update Systems",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-15,https://www.tesla.com/careers/search/job/248062,,,,winter,2027
tesla-software-engineer-intern-maps-navigation-validation-2026,Tesla,"Software Engineer Intern, Maps & Navigation Validation",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-09,https://www.tesla.com/careers/search/job/internship-software-engineer-maps-navigation-validation-fall-2026--270186,,,,fall,2026
tesla-software-engineer-intern-maps-self-driving-navigation-2027,Tesla,"Software Engineer Intern, Maps & Self-Driving Navigation",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-13,https://www.tesla.com/careers/search/job/248019?source=Indeed&source=Indeed&tags=organicjob,,,,winter,2027
tesla-software-engineer-intern-multiple-teams-2026,Tesla,Software Engineer Intern - Multiple Teams,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271372,,,,fall,2026
tesla-software-engineer-intern-residential-energy-device-software-2026,Tesla,Software Engineer Intern - Residential Energy Device Software Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-12,https://www.tesla.com/careers/search/job/273810,,,,fall,2026
tesla-software-engineer-intern-service-engineering-2026,Tesla,"Software Engineer Intern, Service Engineering",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-11,https://www.tesla.com/careers/search/job/internship-software-engineer-service-engineering-fall-2026-266119,,,,fall,2026
tesla-software-engineer-intern-service-engineering-2027,Tesla,"Software Engineer Intern, Service Engineering",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-10-30,https://www.tesla.com/careers/search/job/254611,,,,winter,2027
tesla-software-engineer-intern-simulation-platform-software-engine-2026,Tesla,Software Engineer Intern - Simulation Platform - Software Engineer,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270356,,,,fall,2026
tesla-software-engineer-intern-site-controller-software-engineer-e-2026,Tesla,Software Engineer Intern - Site Controller Software Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/272615,,,,fall,2026
tesla-software-engineer-intern-software-engineer-ai-hardware-infra-2026,Tesla,Software Engineer Intern - Software Engineer - AI Hardware Infrastructure,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/260382,,,,fall,2026
tesla-software-engineer-intern-software-engineer-data-platforms-2026,Tesla,Software Engineer Intern - Software Engineer - Data Platforms,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/267004,,,,fall,2026
tesla-software-engineer-intern-software-engineer-energy-engineerin-2026,Tesla,Software Engineer Intern - Software Engineer - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271362,,,,fall,2026
tesla-software-engineer-intern-software-engineer-industrial-firmwa-2026,Tesla,Software Engineer Intern - Software Engineer Industrial Firmware - Energy Engineering,embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-16,https://www.tesla.com/careers/search/job/273820,,,,fall,2026
tesla-software-engineer-intern-software-engineer-information-secur-2026,Tesla,Software Engineer Intern - Software Engineer - Information Security,security,,open,onsite,"Bellevue, WA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270497,,,,fall,2026
tesla-software-engineer-intern-software-engineer-it-apps-2026,Tesla,Software Engineer Intern - Software Engineer - IT Apps,software-engineering,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271209,,,,fall,2026
tesla-software-engineer-intern-software-engineer-opticaster-energy-2026,Tesla,Software Engineer Intern - Software Engineer Opticaster - Energy Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/272937,,,,fall,2026
tesla-software-engineer-intern-update-systems-2026,Tesla,"Software Engineer Intern, Update Systems",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-09,https://www.tesla.com/careers/search/job/internship-software-engineer-update-systems-fall-2026-267002,,,,fall,2026
tesla-software-engineer-intern-update-systems-2027,Tesla,"Software Engineer Intern, Update Systems",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-15,https://www.tesla.com/careers/search/job/248104,,,,winter,2027
tesla-software-engineer-intern-vehicle-engineering-2026,Tesla,"Software Engineer Intern, Vehicle Engineering",software-engineering,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-04-20,https://www.tesla.com/careers/search/job/267767?jr_id=69dd6930bc6f6622c9912106,,,,fall,2026
tesla-software-engineer-intern-vehicle-ui-development-2026-030ff1,Tesla,"Software Engineer Intern, Vehicle UI Development",design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-09,https://www.tesla.com/careers/search/job/internship-software-engineer-vehicle-ui-development-fall-2026-270063,,,,fall,2026
tesla-software-engineer-intern-vehicle-ui-development-2026,Tesla,Software Engineer Intern - Vehicle UI Development,design,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/270063,,,,fall,2026
tesla-software-engineer-intern-wireless-connectivity-software-engi-2026,Tesla,Software Engineer Intern - Wireless Connectivity Software Engineer - Electronic Devices,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/269792,,,,fall,2026
tesla-software-engineering-intern-software-engineering-service-eng-2026,Tesla,Software Engineering Intern - Software Engineering - Service Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/266119,,,,fall,2026
tesla-software-integration-engineer-intern-ai-platforms-2027,Tesla,"Software Integration Engineer Intern, AI Platforms",ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-08,https://www.tesla.com/careers/search/job/247873?source=Indeed&source=Indeed&tags=organicjob,,,,winter,2027
tesla-software-integration-engineer-intern-energy-engineering-2027,Tesla,"Software Integration Engineer Intern, Energy Engineering",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-09-12,https://www.tesla.com/careers/search/job/250807,,,,winter,2027
tesla-software-integration-engineer-intern-software-integration-en-2026-f755fd,Tesla,Software Integration Engineer Intern - Software Integration Engineer - Service Tooling,software-engineering,,open,onsite,"Fremont, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/271866,,,,fall,2026
tesla-software-integration-engineer-intern-software-integration-en-2026,Tesla,Software Integration Engineer Intern - Software Integration Engineer - Optimus,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-05-06,https://www.tesla.com/careers/search/job/269809,,,,fall,2026
